Frame,BodyID,PointID,X_mm,Y_mm,Z_mm,ShoulderOpening_deg,ShoulderInclination_deg,Elbow_deg
191,1,30,-40.93,618.2,76.75,112.1,118.04,104.45
191,1,31,-18.67,647.22,-29.52,112.1,118.04,104.45
191,1,32,33.79,-951.43,41.27,112.1,118.04,104.45
191,1,33,-96.21,-946.95,-38.4,112.1,118.04,104.45
192,1,0,0.0,0.0,0.0,112.2,115.3,102.16
192,1,1,9.75,139.01,-12.02,112.2,115.3,102.16
192,1,2,20.55,277.99,-23.43,112.2,115.3,102.16
192,1,3,31.36,416.98,-34.84,112.2,115.3,102.16
192,1,4,61.9,417.25,-11.86,112.2,115.3,102.16
192,1,5,159.55,415.72,61.95,112.2,115.3,102.16
192,1,6,109.57,195.42,108.39,112.2,115.3,102.16
192,1,7,-59.02,100.89,217.07,112.2,115.3,102.16
192,1,8,-92.74,81.98,238.81,112.2,115.3,102.16
192,1,9,-160.18,44.17,282.28,112.2,115.3,102.16
192,1,10,-153.89,59.71,215.06,112.2,115.3,102.16
192,1,11,0.94,418.21,-57.95,112.2,115.3,102.16
192,1,12,-96.71,419.74,-131.76,112.2,115.3,102.16
192,1,13,-261.76,259.68,-149.71,112.2,115.3,102.16
192,1,14,-458.41,248.53,-47.83,112.2,115.3,102.16
192,1,15,-497.74,246.3,-27.46,112.2,115.3,102.16
192,1,16,-576.4,241.84,13.29,112.2,115.3,102.16
192,1,17,-514.86,216.7,32.79,112.2,115.3,102.16
192,1,18,64.92,-1.09,40.06,112.2,115.3,102.16
192,1,19,36.66,-449.06,72.0,112.2,115.3,102.16
192,1,20,22.3,-848.65,82.93,112.2,115.3,102.16
192,1,21,-44.21,-943.5,187.72,112.2,115.3,102.16
192,1,22,-64.92,1.09,-40.06,112.2,115.3,102.16
192,1,23,-93.17,-446.89,-8.13,112.2,115.3,102.16
192,1,24,-107.54,-846.48,2.8,112.2,115.3,102.16
192,1,25,-174.04,-941.33,107.59,112.2,115.3,102.16
192,1,26,-33.8,527.63,70.54,112.2,115.3,102.16
192,1,27,-40.15,573.3,90.34,112.2,115.3,102.16
192,1,28,0.85,613.14,100.62,112.2,115.3,102.16
192,1,29,107.41,618.17,64.7,112.2,115.3,102.16
192,1,30,-43.93,623.74,61.79,112.2,115.3,102.16
192,1,31,-19.49,648.22,-45.32,112.2,115.3,102.16
192,1,32,39.68,-950.24,51.64,112.2,115.3,102.16
192,1,33,-90.16,-948.06,-28.49,112.2,115.3,102.16
193,1,0,0.0,0.0,0.0,112.27,114.72,101.67
193,1,1,8.46,139.36,-12.48,112.27,114.72,101.67
193,1,2,17.97,278.7,-24.34,112.27,114.72,101.67
193,1,3,27.48,418.05,-36.2,112.27,114.72,101.67
193,1,4,57.87,418.73,-12.89,112.27,114.72,101.67
193,1,5,154.86,418.47,61.81,112.27,114.72,101.67
193,1,6,111.59,199.68,120.21,112.27,114.72,101.67
193,1,7,-53.59,106.27,234.79,112.27,114.72,101.67
193,1,8,-86.63,87.59,257.71,112.27,114.72,101.67
193,1,9,-152.7,50.22,303.54,112.27,114.72,101.67
193,1,10,-147.19,62.32,235.58,112.27,114.72,101.67
193,1,11,-2.81,418.89,-59.63,112.27,114.72,101.67
193,1,12,-99.79,419.15,-134.34,112.27,114.72,101.67
193,1,13,-264.99,259.42,-152.81,112.27,114.72,101.67
193,1,14,-462.86,249.78,-53.35,112.27,114.72,101.67
193,1,15,-502.44,247.85,-33.45,112.27,114.72,101.67
193,1,16,-581.59,244.0,6.33,112.27,114.72,101.67
193,1,17,-520.39,218.89,26.84,112.27,114.72,101.67
193,1,18,64.66,-0.29,40.57,112.27,114.72,101.67
193,1,19,39.14,-448.2,75.58,112.27,114.72,101.67
193,1,20,27.44,-847.8,89.18,112.27,114.72,101.67
193,1,21,-39.19,-942.38,194.12,112.27,114.72,101.67
193,1,22,-64.66,0.29,-40.57,112.27,114.72,101.67
193,1,23,-90.18,-447.62,-5.56,112.27,114.72,101.67
193,1,24,-101.87,-847.21,8.04,112.27,114.72,101.67
193,1,25,-168.51,-941.79,112.99,112.27,114.72,101.67
193,1,26,-40.18,530.89,65.23,112.27,114.72,101.67
193,1,27,-47.14,577.0,83.78,112.27,114.72,101.67
193,1,28,-6.54,617.32,93.81,112.27,114.72,101.67
193,1,29,100.62,622.08,59.7,112.27,114.72,101.67
193,1,30,-50.67,626.7,53.93,112.27,114.72,101.67
193,1,31,-24.42,648.67,-53.3,112.27,114.72,101.67
193,1,32,45.76,-949.47,58.73,112.27,114.72,101.67
193,1,33,-83.56,-948.89,-22.41,112.27,114.72,101.67
194,1,0,0.0,0.0,0.0,112.23,114.78,101.65
194,1,1,7.9,139.47,-12.04,112.23,114.78,101.65
194,1,2,16.86,278.94,-23.45,112.23,114.78,101.65
194,1,3,25.82,418.4,-34.85,112.23,114.78,101.65
194,1,4,56.08,419.15,-11.35,112.23,114.78,101.65
194,1,5,152.61,419.1,63.95,112.23,114.78,101.65
194,1,6,103.71,196.62,100.79,112.23,114.78,101.65
194,1,7,-66.53,96.42,201.84,112.23,114.78,101.65
194,1,8,-100.58,76.39,222.05,112.23,114.78,101.65
194,1,9,-168.68,36.31,262.47,112.23,114.78,101.65
194,1,10,-160.98,54.49,196.02,112.23,114.78,101.65
194,1,11,-4.34,419.18,-58.48,112.23,114.78,101.65
194,1,12,-100.87,419.22,-133.78,112.23,114.78,101.65
194,1,13,-265.09,258.22,-152.77,112.23,114.78,101.65
194,1,14,-463.47,247.35,-53.98,112.23,114.78,101.65
194,1,15,-503.15,245.17,-34.22,112.23,114.78,101.65
194,1,16,-582.5,240.82,5.29,112.23,114.78,101.65
194,1,17,-521.16,216.12,26.08,112.23,114.78,101.65
194,1,18,64.46,-0.11,41.0,112.23,114.78,101.65
194,1,19,40.42,-448.11,75.97,112.23,114.78,101.65
194,1,20,30.02,-847.73,89.82,112.23,114.78,101.65
194,1,21,-36.93,-942.46,194.44,112.23,114.78,101.65
194,1,22,-64.46,0.11,-41.0,112.23,114.78,101.65
194,1,23,-88.49,-447.88,-6.03,112.23,114.78,101.65
194,1,24,-98.9,-847.51,7.82,112.23,114.78,101.65
194,1,25,-165.85,-942.23,112.44,112.23,114.78,101.65
194,1,26,-42.98,529.48,67.81,112.23,114.78,101.65
194,1,27,-50.35,575.31,86.9,112.23,114.78,101.65
194,1,28,-10.1,615.84,97.5,112.23,114.78,101.65
194,1,29,97.11,621.89,63.67,112.23,114.78,101.65
194,1,30,-54.24,625.35,57.63,112.23,114.78,101.65
194,1,31,-27.93,648.84,-49.29,112.23,114.78,101.65
194,1,32,48.87,-949.36,59.56,112.23,114.78,101.65
194,1,33,-80.05,-949.14,-22.44,112.23,114.78,101.65
195,1,0,0.0,0.0,0.0,112.44,116.44,102.6
195,1,1,7.31,139.89,-11.23,112.44,116.44,102.6
195,1,2,15.79,279.77,-21.75,112.44,116.44,102.6
195,1,3,24.27,419.66,-32.26,112.44,116.44,102.6
195,1,4,54.59,420.36,-8.69,112.44,116.44,102.6
195,1,5,151.1,420.17,66.65,112.44,116.44,102.6
195,1,6,92.32,196.34,81.64,112.44,116.44,102.6
195,1,7,-84.93,93.86,169.96,112.44,116.44,102.6
195,1,8,-120.38,73.36,187.63,112.44,116.44,102.6
195,1,9,-191.28,32.37,222.96,112.44,116.44,102.6
195,1,10,-181.27,56.4,158.34,112.44,116.44,102.6
195,1,11,-5.95,420.48,-55.95,112.44,116.44,102.6
195,1,12,-102.46,420.67,-131.29,112.44,116.44,102.6
195,1,13,-266.72,258.9,-156.36,112.44,116.44,102.6
195,1,14,-466.79,244.37,-58.97,112.44,116.44,102.6
195,1,15,-506.8,241.46,-39.49,112.44,116.44,102.6
195,1,16,-586.83,235.64,-0.53,112.44,116.44,102.6
195,1,17,-525.25,210.44,20.09,112.44,116.44,102.6
195,1,18,64.67,-0.06,41.3,112.44,116.44,102.6
195,1,19,42.19,-448.23,75.06,112.44,116.44,102.6
195,1,20,33.07,-847.92,88.05,112.44,116.44,102.6
195,1,21,-33.75,-943.08,192.36,112.44,116.44,102.6
195,1,22,-64.67,0.06,-41.3,112.44,116.44,102.6
195,1,23,-87.14,-448.11,-7.55,112.44,116.44,102.6
195,1,24,-96.26,-847.79,5.45,112.44,116.44,102.6
195,1,25,-163.08,-942.95,109.75,112.44,116.44,102.6
195,1,26,-45.57,524.05,77.53,112.44,116.44,102.6
195,1,27,-54.17,568.92,98.77,112.44,116.44,102.6
195,1,28,-15.12,610.88,109.62,112.44,116.44,102.6
195,1,29,90.85,622.88,72.2,112.44,116.44,102.6
195,1,30,-61.22,620.04,71.58,112.44,116.44,102.6
195,1,31,-39.76,648.86,-35.59,112.44,116.44,102.6
195,1,32,52.31,-949.42,57.62,112.44,116.44,102.6
195,1,33,-77.02,-949.3,-24.99,112.44,116.44,102.6
196,1,0,0.0,0.0,0.0,112.44,118.23,103.93
196,1,1,7.49,140.78,-10.09,112.44,118.23,103.93
196,1,2,16.26,281.54,-19.4,112.44,118.23,103.93
196,1,3,25.04,422.31,-28.71,112.44,118.23,103.93
196,1,4,55.6,422.73,-5.09,112.44,118.23,103.93
196,1,5,152.36,421.67,69.94,112.44,118.23,103.93
196,1,6,93.09,197.03,84.21,112.44,118.23,103.93
196,1,7,-84.63,94.04,173.1,112.44,118.23,103.93
196,1,8,-120.17,73.44,190.88,112.44,118.23,103.93
196,1,9,-191.26,32.24,226.43,112.44,118.23,103.93
196,1,10,-181.43,56.64,161.65,112.44,118.23,103.93
196,1,11,-5.43,423.41,-52.42,112.44,118.23,103.93
196,1,12,-102.19,424.48,-127.46,112.44,118.23,103.93
196,1,13,-264.75,260.45,-156.55,112.44,118.23,103.93
196,1,14,-464.92,240.15,-58.51,112.44,118.23,103.93
196,1,15,-504.95,236.08,-38.9,112.44,118.23,103.93
196,1,16,-585.02,227.96,0.31,112.44,118.23,103.93
196,1,17,-522.76,203.02,20.07,112.44,118.23,103.93
196,1,18,65.28,-0.51,41.37,112.44,118.23,103.93
196,1,19,42.6,-448.89,72.03,112.44,118.23,103.93
196,1,20,33.13,-848.64,82.39,112.44,118.23,103.93
196,1,21,-33.4,-944.44,186.3,112.44,118.23,103.93
196,1,22,-65.28,0.51,-41.37,112.44,118.23,103.93
196,1,23,-87.96,-447.87,-10.72,112.44,118.23,103.93
196,1,24,-97.43,-847.63,-0.35,112.44,118.23,103.93
196,1,25,-163.97,-943.42,103.55,112.44,118.23,103.93
196,1,26,-46.34,526.53,81.02,112.44,118.23,103.93
196,1,27,-55.49,571.51,102.19,112.44,118.23,103.93
196,1,28,-16.8,614.03,113.04,112.44,118.23,103.93
196,1,29,89.43,627.11,75.67,112.44,118.23,103.93
196,1,30,-63.06,622.63,74.78,112.44,118.23,103.93
196,1,31,-41.64,651.49,-32.75,112.44,118.23,103.93
196,1,32,52.16,-949.97,51.21,112.44,118.23,103.93
196,1,33,-78.41,-948.95,-31.53,112.44,118.23,103.93
197,1,0,0.0,0.0,0.0,112.25,117.93,103.69
197,1,1,7.7,141.57,-9.21,112.25,117.93,103.69
197,1,2,16.85,283.1,-17.53,112.25,117.93,103.69
197,1,3,26.0,424.64,-25.86,112.25,117.93,103.69
197,1,4,56.75,424.82,-2.17,112.25,117.93,103.69
197,1,5,153.64,422.96,72.72,112.25,117.93,103.69
197,1,6,96.19,197.61,87.58,112.25,117.93,103.69
197,1,7,-80.5,93.17,177.49,112.25,117.93,103.69
197,1,8,-115.83,72.29,195.48,112.25,117.93,103.69
197,1,9,-186.51,30.51,231.44,112.25,117.93,103.69
197,1,10,-177.15,54.93,166.51,112.25,117.93,103.69
197,1,11,-4.66,426.0,-49.64,112.25,117.93,103.69
197,1,12,-101.55,427.85,-124.52,112.25,117.93,103.69
197,1,13,-263.25,262.12,-150.79,112.25,117.93,103.69
197,1,14,-462.52,240.96,-50.53,112.25,117.93,103.69
197,1,15,-502.37,236.73,-30.48,112.25,117.93,103.69
197,1,16,-582.08,228.26,9.63,112.25,117.93,103.69
197,1,17,-519.36,203.94,28.99,112.25,117.93,103.69
197,1,18,65.34,-0.84,41.75,112.25,117.93,103.69
197,1,19,42.34,-449.39,69.58,112.25,117.93,103.69
197,1,20,32.56,-849.19,77.6,112.25,117.93,103.69
197,1,21,-34.43,-945.53,180.71,112.25,117.93,103.69
197,1,22,-65.34,0.84,-41.75,112.25,117.93,103.69
197,1,23,-88.35,-447.71,-13.92,112.25,117.93,103.69
197,1,24,-98.13,-847.51,-5.9,112.25,117.93,103.69
197,1,25,-165.11,-943.85,97.21,112.25,117.93,103.69
197,1,26,-48.22,531.96,79.03,112.25,117.93,103.69
197,1,27,-57.38,577.44,99.15,112.25,117.93,103.69
197,1,28,-18.31,619.32,111.25,112.25,117.93,103.69
197,1,29,89.88,629.64,78.74,112.25,117.93,103.69
197,1,30,-62.55,628.34,70.71,112.25,117.93,103.69
197,1,31,-35.49,655.2,-36.12,112.25,117.93,103.69
197,1,32,51.63,-950.34,45.91,112.25,117.93,103.69
197,1,33,-79.06,-948.66,-37.59,112.25,117.93,103.69
198,1,0,0.0,0.0,0.0,112.24,118.12,103.73
198,1,1,7.88,141.69,-8.68,112.24,118.12,103.73
198,1,2,17.29,283.35,-16.42,112.24,118.12,103.73
198,1,3,26.7,425.01,-24.15,112.24,118.12,103.73
198,1,4,57.43,425.04,-0.38,112.24,118.12,103.73
198,1,5,154.16,422.72,74.71,112.24,118.12,103.73
198,1,6,94.55,197.6,84.74,112.24,118.12,103.73
198,1,7,-83.62,93.01,171.63,112.24,118.12,103.73
198,1,8,-119.26,72.09,189.0,112.24,118.12,103.73
198,1,9,-190.53,30.26,223.76,112.24,118.12,103.73
198,1,10,-180.59,55.88,159.36,112.24,118.12,103.73
198,1,11,-3.93,426.52,-48.01,112.24,118.12,103.73
198,1,12,-100.66,428.84,-123.1,112.24,118.12,103.73
198,1,13,-262.49,263.3,-150.28,112.24,118.12,103.73
198,1,14,-462.0,241.92,-50.43,112.24,118.12,103.73
198,1,15,-501.9,237.64,-30.45,112.24,118.12,103.73
198,1,16,-581.71,229.09,9.49,112.24,118.12,103.73
198,1,17,-519.03,204.63,28.88,112.24,118.12,103.73
198,1,18,65.09,-1.04,42.2,112.24,118.12,103.73
198,1,19,41.59,-449.66,68.29,112.24,118.12,103.73
198,1,20,31.43,-849.48,74.93,112.24,118.12,103.73
198,1,21,-36.33,-946.1,177.27,112.24,118.12,103.73
198,1,22,-65.09,1.04,-42.2,112.24,118.12,103.73
198,1,23,-88.58,-447.59,-16.1,112.24,118.12,103.73
198,1,24,-98.75,-847.41,-9.47,112.24,118.12,103.73
198,1,25,-166.51,-944.03,92.87,112.24,118.12,103.73
198,1,26,-50.69,533.34,77.22,112.24,118.12,103.73
198,1,27,-60.31,578.97,96.73,112.24,118.12,103.73
198,1,28,-21.48,620.66,110.05,112.24,118.12,103.73
198,1,29,87.86,630.12,81.59,112.24,118.12,103.73
198,1,30,-64.09,629.71,67.85,112.24,118.12,103.73
198,1,31,-32.87,655.78,-37.99,112.24,118.12,103.73
198,1,32,50.62,-950.54,43.03,112.24,118.12,103.73
198,1,33,-79.56,-948.47,-41.37,112.24,118.12,103.73
199,1,0,0.0,0.0,0.0,112.2,118.04,103.58
199,1,1,7.87,141.83,-8.19,112.2,118.04,103.58
199,1,2,17.2,283.62,-15.48,112.2,118.04,103.58
199,1,3,26.53,425.41,-22.76,112.2,118.04,103.58
199,1,4,57.32,425.38,0.98,112.2,118.04,103.58
199,1,5,153.88,422.86,75.66,112.2,118.04,103.58
199,1,6,99.62,196.72,86.48,112.2,118.04,103.58
199,1,7,-75.38,88.36,174.46,112.2,118.04,103.58
199,1,8,-110.38,66.69,192.06,112.2,118.04,103.58
199,1,9,-180.38,23.34,227.25,112.2,118.04,103.58
199,1,10,-171.4,49.02,162.82,112.2,118.04,103.58
199,1,11,-4.16,426.98,-46.58,112.2,118.04,103.58
199,1,12,-100.72,429.5,-121.26,112.2,118.04,103.58
199,1,13,-262.09,263.76,-147.43,112.2,118.04,103.58
199,1,14,-460.92,242.19,-46.88,112.2,118.04,103.58
199,1,15,-500.69,237.88,-26.76,112.2,118.04,103.58
199,1,16,-580.22,229.25,13.46,112.2,118.04,103.58
199,1,17,-517.49,205.0,32.63,112.2,118.04,103.58
199,1,18,65.13,-1.19,42.02,112.2,118.04,103.58
199,1,19,41.61,-449.9,66.56,112.2,118.04,103.58
199,1,20,31.3,-849.73,71.91,112.2,118.04,103.58
199,1,21,-36.27,-946.66,174.08,112.2,118.04,103.58
199,1,22,-65.13,1.19,-42.02,112.2,118.04,103.58
199,1,23,-88.65,-447.53,-17.48,112.2,118.04,103.58
199,1,24,-98.96,-847.36,-12.12,112.2,118.04,103.58
199,1,25,-166.53,-944.29,90.05,112.2,118.04,103.58
199,1,26,-51.55,531.07,80.52,112.2,118.04,103.58
199,1,27,-61.36,576.16,100.99,112.2,118.04,103.58
199,1,28,-22.74,617.54,115.48,112.2,118.04,103.58
199,1,29,86.6,627.85,87.92,112.2,118.04,103.58
199,1,30,-65.07,627.48,73.31,112.2,118.04,103.58
199,1,31,-33.33,656.02,-31.57,112.2,118.04,103.58
199,1,32,50.38,-950.7,39.64,112.2,118.04,103.58
199,1,33,-79.88,-948.33,-44.39,112.2,118.04,103.58
200,1,0,0.0,0.0,0.0,112.08,117.68,103.35
200,1,1,8.03,141.83,-7.54,112.08,117.68,103.35
200,1,2,17.37,283.62,-14.29,112.08,117.68,103.35
200,1,3,26.72,425.42,-21.03,112.08,117.68,103.35
200,1,4,57.54,425.29,2.66,112.08,117.68,103.35
200,1,5,153.52,422.48,76.65,112.08,117.68,103.35
200,1,6,107.23,197.41,97.81,112.08,117.68,103.35
200,1,7,-61.58,88.41,191.89,112.08,117.68,103.35
200,1,8,-95.35,66.61,210.7,112.08,117.68,103.35
200,1,9,-162.87,23.01,248.33,112.08,117.68,103.35
200,1,10,-155.56,45.9,183.32,112.08,117.68,103.35
200,1,11,-4.01,427.09,-44.79,112.08,117.68,103.35
200,1,12,-99.98,429.9,-118.77,112.08,117.68,103.35
200,1,13,-259.89,265.26,-142.75,112.08,117.68,103.35
200,1,14,-456.41,244.35,-41.89,112.08,117.68,103.35
200,1,15,-495.71,240.16,-21.72,112.08,117.68,103.35
200,1,16,-574.32,231.79,18.62,112.08,117.68,103.35
200,1,17,-512.02,207.96,37.45,112.08,117.68,103.35
200,1,18,65.19,-1.48,41.61,112.08,117.68,103.35
200,1,19,41.09,-450.26,64.35,112.08,117.68,103.35
200,1,20,29.78,-850.07,68.7,112.08,117.68,103.35
200,1,21,-37.54,-947.1,170.94,112.08,117.68,103.35
200,1,22,-65.19,1.48,-41.61,112.08,117.68,103.35
200,1,23,-89.3,-447.3,-18.86,112.08,117.68,103.35
200,1,24,-100.61,-847.12,-14.51,112.08,117.68,103.35
200,1,25,-167.92,-944.15,87.73,112.08,117.68,103.35
200,1,26,-47.77,529.45,85.35,112.08,117.68,103.35
200,1,27,-56.71,574.06,106.7,112.08,117.68,103.35
200,1,28,-17.62,614.75,120.88,112.08,117.68,103.35
200,1,29,90.64,624.7,91.02,112.08,117.68,103.35
200,1,30,-60.68,625.64,80.08,112.08,117.68,103.35
200,1,31,-31.36,655.57,-24.59,112.08,117.68,103.35
200,1,32,48.44,-951.0,36.06,112.08,117.68,103.35
200,1,33,-81.95,-948.05,-47.15,112.08,117.68,103.35
201,1,0,0.0,0.0,0.0,112.24,118.75,104.04
201,1,1,8.34,141.76,-7.0,112.24,118.75,104.04
201,1,2,17.91,283.47,-13.26,112.24,118.75,104.04
201,1,3,27.48,425.19,-19.51,112.24,118.75,104.04
201,1,4,58.3,424.93,4.15,112.24,118.75,104.04
201,1,5,153.71,421.73,77.63,112.24,118.75,104.04
201,1,6,103.38,197.24,88.36,112.24,118.75,104.04
201,1,7,-67.72,87.43,176.13,112.24,118.75,104.04
201,1,8,-101.94,65.47,193.69,112.24,118.75,104.04
201,1,9,-170.38,21.54,228.79,112.24,118.75,104.04
201,1,10,-162.19,47.13,165.04,112.24,118.75,104.04
201,1,11,-3.23,426.99,-43.24,112.24,118.75,104.04
201,1,12,-98.63,430.2,-116.72,112.24,118.75,104.04
201,1,13,-258.72,267.04,-144.87,112.24,118.75,104.04
201,1,14,-455.5,244.89,-45.73,112.24,118.75,104.04
201,1,15,-494.85,240.46,-25.9,112.24,118.75,104.04
201,1,16,-573.56,231.6,13.76,112.24,118.75,104.04
201,1,17,-511.58,207.19,32.4,112.24,118.75,104.04
201,1,18,65.28,-1.8,41.31,112.24,118.75,104.04
201,1,19,40.25,-450.6,62.59,112.24,118.75,104.04
201,1,20,27.62,-850.38,66.26,112.24,118.75,104.04
201,1,21,-39.62,-947.37,168.59,112.24,118.75,104.04
201,1,22,-65.28,1.8,-41.31,112.24,118.75,104.04
201,1,23,-90.31,-447.0,-20.04,112.24,118.75,104.04
201,1,24,-102.94,-846.78,-16.37,112.24,118.75,104.04
201,1,25,-170.19,-943.77,85.96,112.24,118.75,104.04
201,1,26,-44.86,527.71,88.82,112.24,118.75,104.04
201,1,27,-53.33,571.91,110.77,112.24,118.75,104.04
201,1,28,-14.06,612.16,124.82,112.24,118.75,104.04
201,1,29,93.38,622.15,93.61,112.24,118.75,104.04
201,1,30,-57.51,623.64,84.94,112.24,118.75,104.04
201,1,31,-29.75,654.66,-19.37,112.24,118.75,104.04
201,1,32,45.83,-951.31,33.37,112.24,118.75,104.04
201,1,33,-84.74,-947.71,-49.25,112.24,118.75,104.04
202,1,0,0.0,0.0,0.0,112.55,120.37,105.24
202,1,1,8.28,141.73,-7.38,112.55,120.37,105.24
202,1,2,17.76,283.43,-14.05,112.55,120.37,105.24
202,1,3,27.24,425.12,-20.71,112.55,120.37,105.24
202,1,4,58.16,424.94,2.81,112.55,120.37,105.24
202,1,5,153.53,421.98,75.56,112.55,120.37,105.24
202,1,6,102.66,197.49,82.7,112.55,120.37,105.24
202,1,7,-68.54,86.67,168.98,112.55,120.37,105.24
202,1,8,-102.78,64.51,186.23,112.55,120.37,105.24
202,1,9,-171.26,20.18,220.74,112.55,120.37,105.24
202,1,10,-163.12,46.8,157.41,112.55,120.37,105.24
202,1,11,-3.58,426.85,-44.3,112.55,120.37,105.24
202,1,12,-98.95,429.81,-117.06,112.55,120.37,105.24
202,1,13,-259.8,268.64,-151.48,112.55,120.37,105.24
202,1,14,-457.43,244.64,-54.52,112.55,120.37,105.24
202,1,15,-496.96,239.84,-35.13,112.55,120.37,105.24
202,1,16,-576.01,230.24,3.65,112.55,120.37,105.24
202,1,17,-514.32,204.86,21.98,112.55,120.37,105.24
202,1,18,65.44,-1.69,40.95,112.55,120.37,105.24
202,1,19,40.62,-450.46,62.99,112.55,120.37,105.24
202,1,20,27.94,-850.24,67.55,112.55,120.37,105.24
202,1,21,-38.8,-947.0,170.42,112.55,120.37,105.24
202,1,22,-65.44,1.69,-40.95,112.55,120.37,105.24
202,1,23,-90.25,-447.08,-18.92,112.55,120.37,105.24
202,1,24,-102.93,-846.86,-14.35,112.55,120.37,105.24
202,1,25,-169.68,-943.62,88.51,112.55,120.37,105.24
202,1,26,-45.46,524.83,89.95,112.55,120.37,105.24
202,1,27,-54.71,568.64,112.36,112.55,120.37,105.24
202,1,28,-16.34,609.97,125.69,112.55,120.37,105.24
202,1,29,89.94,623.36,91.94,112.55,120.37,105.24
202,1,30,-61.08,620.34,86.96,112.55,120.37,105.24
202,1,31,-36.83,652.73,-17.81,112.55,120.37,105.24
202,1,32,45.97,-951.24,34.79,112.55,120.37,105.24
202,1,33,-84.91,-947.86,-47.12,112.55,120.37,105.24
203,1,0,0.0,0.0,0.0,112.63,120.24,105.33
203,1,1,8.24,141.67,-8.47,112.63,120.24,105.33
203,1,2,17.64,283.31,-16.24,112.63,120.24,105.33
203,1,3,27.03,424.96,-24.02,112.63,120.24,105.33
203,1,4,58.08,424.96,-0.66,112.63,120.24,105.33
203,1,5,153.77,422.58,71.58,112.63,120.24,105.33
203,1,6,104.33,197.7,79.07,112.63,120.24,105.33
203,1,7,-65.78,85.83,166.29,112.63,120.24,105.33
203,1,8,-99.81,63.45,183.74,112.63,120.24,105.33
203,1,9,-167.85,18.7,218.63,112.63,120.24,105.33
203,1,10,-160.2,45.34,155.22,112.63,120.24,105.33
203,1,11,-3.91,426.5,-47.46,112.63,120.24,105.33
203,1,12,-99.61,428.88,-119.7,112.63,120.24,105.33
203,1,13,-261.1,268.11,-153.49,112.63,120.24,105.33
203,1,14,-458.62,244.86,-55.99,112.63,120.24,105.33
203,1,15,-498.13,240.21,-36.48,112.63,120.24,105.33
203,1,16,-577.14,230.92,2.52,112.63,120.24,105.33
203,1,17,-515.46,205.37,20.73,112.63,120.24,105.33
203,1,18,65.44,-1.36,40.95,112.63,120.24,105.33
203,1,19,41.04,-450.03,65.46,112.63,120.24,105.33
203,1,20,28.78,-849.78,72.15,112.63,120.24,105.33
203,1,21,-37.86,-946.07,175.53,112.63,120.24,105.33
203,1,22,-65.44,1.36,-40.95,112.63,120.24,105.33
203,1,23,-89.85,-447.31,-16.45,112.63,120.24,105.33
203,1,24,-102.11,-847.07,-9.76,112.63,120.24,105.33
203,1,25,-168.75,-943.35,93.62,112.63,120.24,105.33
203,1,26,-51.08,525.82,81.92,112.63,120.24,105.33
203,1,27,-61.91,569.97,102.95,112.63,120.24,105.33
203,1,28,-24.79,612.43,116.42,112.63,120.24,105.33
203,1,29,82.24,627.21,85.58,112.63,120.24,105.33
203,1,30,-68.53,620.92,76.08,112.63,120.24,105.33
203,1,31,-41.69,651.28,-28.72,112.63,120.24,105.33
203,1,32,46.9,-950.94,39.92,112.63,120.24,105.33
203,1,33,-83.99,-948.22,-41.99,112.63,120.24,105.33
204,1,0,0.0,0.0,0.0,112.56,120.1,105.56
204,1,1,8.36,141.45,-9.12,112.56,120.1,105.56
204,1,2,17.9,282.87,-17.54,112.56,120.1,105.56
204,1,3,27.44,424.29,-25.96,112.56,120.1,105.56
204,1,4,58.62,424.34,-2.86,112.56,120.1,105.56
204,1,5,154.8,422.11,68.66,112.56,120.1,105.56
204,1,6,112.72,195.58,74.91,112.56,120.1,105.56
204,1,7,-52.91,77.53,162.95,112.56,120.1,105.56
204,1,8,-86.03,53.92,180.56,112.56,120.1,105.56
204,1,9,-152.29,6.71,215.77,112.56,120.1,105.56
204,1,10,-146.12,34.06,152.47,112.56,120.1,105.56
204,1,11,-3.64,425.78,-49.15,112.56,120.1,105.56
204,1,12,-99.82,428.01,-120.67,112.56,120.1,105.56
204,1,13,-260.55,265.82,-152.05,112.56,120.1,105.56
204,1,14,-456.99,241.57,-52.33,112.56,120.1,105.56
204,1,15,-496.28,236.72,-32.38,112.56,120.1,105.56
204,1,16,-574.85,227.02,7.51,112.56,120.1,105.56
204,1,17,-512.77,201.99,25.21,112.56,120.1,105.56
204,1,18,65.68,-1.27,40.55,112.56,120.1,105.56
204,1,19,41.08,-449.82,66.86,112.56,120.1,105.56
204,1,20,28.63,-849.55,74.96,112.56,120.1,105.56
204,1,21,-37.42,-945.45,179.07,112.56,120.1,105.56
204,1,22,-65.68,1.27,-40.55,112.56,120.1,105.56
204,1,23,-90.28,-447.29,-14.24,112.56,120.1,105.56
204,1,24,-102.73,-847.01,-6.14,112.56,120.1,105.56
204,1,25,-168.79,-942.91,97.98,112.56,120.1,105.56
204,1,26,-50.63,530.32,74.73,112.56,120.1,105.56
204,1,27,-60.74,575.33,94.18,112.56,120.1,105.56
204,1,28,-22.8,617.06,107.54,112.56,120.1,105.56
204,1,29,85.4,627.88,79.45,112.56,120.1,105.56
204,1,30,-65.09,625.63,65.73,112.56,120.1,105.56
204,1,31,-34.42,652.16,-39.0,112.56,120.1,105.56
204,1,32,46.5,-950.82,42.95,112.56,120.1,105.56
